customer_id,age,monthly_income,employment_type,credit_score,existing_emi,loan_amount,loan_tenure,previous_default,loan_to_income,emi_to_income,default
3812,30,44696.0,self_employed,540.0,4169.0,371453,6,0,0.6925545164369667,0.09327456595668517,1
3813,54,149845.0,salaried,758.0,46534.0,431248,18,0,0.23983004660371274,0.31054756581801196,0
3814,45,39956.0,self_employed,702.0,9010.0,85657,36,0,0.1786485967898021,0.2254980478526379,1
3815,55,30819.0,salaried,,6073.0,352050,36,0,0.9519290048346799,0.19705376553424836,0
3816,36,16528.0,salaried,598.0,25094.0,127455,18,0,0.6426216118102613,1.5182720232333011,1
3817,22,142781.0,self_employed,648.0,23857.0,215460,18,0,0.12575202582976727,0.1670880579348793,1
3818,44,101491.0,salaried,604.0,20375.0,154887,18,0,0.12717630134691746,0.20075671734439507,0
3819,30,59588.0,self_employed,702.0,24918.0,319319,12,0,0.4465650242778188,0.4181714439148822,0
3820,58,114152.0,salaried,594.0,6808.0,460737,24,1,0.3363475891793398,0.05963977854089284,1
3821,42,142872.0,self_employed,676.0,22571.0,215320,18,1,0.12559027194505104,0.15798057002071786,1
3822,46,25119.0,contract,564.0,7608.0,299880,12,0,0.9948644452406545,0.3028782992953541,1
3823,59,90893.0,contract,540.0,13408.0,107142,6,0,0.09823088686697545,0.14751410999746956,1
3824,47,31167.0,salaried,723.0,,479439,6,1,1.2819087496390413,0.7280777745692559,1
3825,49,125782.0,salaried,566.0,27369.0,412939,18,1,0.2735811430358345,0.2175907522538996,1
3826,58,145775.0,contract,754.0,44134.0,309049,6,0,0.1766700966100726,0.30275424455496486,1
3827,40,49889.0,self_employed,797.0,48508.0,164628,18,0,0.27499047886307604,0.9723185471747279,1
3828,47,,salaried,568.0,14782.0,426660,6,0,0.5859619631497412,0.24361383038333498,0
3829,40,75262.0,salaried,670.0,5126.0,332151,6,0,0.3677719167707475,0.06810874013446361,0
3830,39,95291.0,salaried,600.0,49595.0,329918,24,0,0.28851797826307485,0.5204583853669287,1
3831,40,81008.0,contract,639.0,3704.0,427319,24,0,0.4395851850023043,0.04572387912304957,0
3832,55,,salaried,705.0,18284.0,151093,6,0,0.3077601518706818,0.4469104419241298,1
3833,22,21473.0,salaried,819.0,42477.0,167045,24,0,0.6482753535447616,1.9781586177990966,1
3834,50,114500.0,self_employed,806.0,28708.0,60085,18,0,0.04372998544395924,0.25072489082969435,1
3835,54,53785.0,contract,572.0,17940.0,431604,36,0,0.6687180440643302,0.33355024635121316,0
3836,42,115956.0,self_employed,559.0,24673.0,419928,18,0,0.301786884680396,0.21277898513229157,1
3837,23,134006.0,salaried,835.0,,338109,24,0,0.21025737653537901,0.0824813814306822,0
3838,26,25832.0,salaried,655.0,17428.0,425360,12,0,1.3721998554764117,0.6746670795912048,1
3839,35,97747.0,contract,,13543.0,48462,6,0,0.04131584601061925,0.1385515668000041,1
3840,47,95107.0,self_employed,513.0,8659.0,315881,24,0,0.2767768583455126,0.09104482319913361,1
3841,30,80428.0,self_employed,763.0,8545.0,220386,24,0,0.22834709305217088,0.10624409409658328,1
3842,29,101843.0,self_employed,526.0,49223.0,273094,24,0,0.22345996615705874,0.4833223687440472,1
3843,53,26002.0,salaried,744.0,9567.0,312828,18,0,1.0025767248673179,0.3679332359049304,1
3844,52,82501.0,self_employed,549.0,1075.0,290680,6,0,0.29361260267552314,0.013030145089150435,0
3845,26,,salaried,686.0,9437.0,373985,36,1,0.6553414220427847,0.19843973420809152,1
3846,56,82963.0,salaried,556.0,9215.0,271340,24,0,0.27255121761106355,0.11107361112785218,1
3847,22,21563.0,self_employed,758.0,42780.0,279930,12,0,1.0818299865510366,1.983953995269675,1
3848,49,20840.0,salaried,654.0,,109997,6,0,0.4398472488803583,1.538771593090211,1
3849,24,30154.0,salaried,533.0,21670.0,23331,36,0,0.06447734960535915,0.71864429263116,1
3850,21,39194.0,salaried,525.0,45772.0,89831,12,0,0.19099649606232247,1.1678318109914783,1
3851,39,38528.0,salaried,749.0,4462.0,337444,36,0,0.7298674557032115,0.11581187707641195,1
3852,46,19352.0,self_employed,585.0,36489.0,370507,36,0,1.5954724748518672,1.885541546093427,1
3853,45,15184.0,self_employed,,3107.0,363642,6,1,1.9957521074815596,0.2046232876712329,1
3854,30,29319.0,salaried,699.0,21086.0,392247,18,0,1.1148828404788704,0.7191923326170743,1
3855,35,135497.0,salaried,605.0,18959.0,498443,12,0,0.30655229759084457,0.1399219170904153,0
3856,42,71333.0,salaried,774.0,49900.0,206090,24,1,0.2407604708433217,0.6995359791400895,1
3857,41,,salaried,,18083.0,100609,36,0,0.1491697061352786,0.3217329419090828,0
3858,42,25426.0,self_employed,757.0,4715.0,462907,12,0,1.517170743857993,0.18544010068433886,1
3859,56,22504.0,salaried,719.0,48723.0,74423,6,0,0.27559174665244696,2.1650817632420902,1
3860,54,131775.0,self_employed,514.0,41214.0,330143,12,0,0.2087794852336685,0.31276038702333525,0
3861,50,48368.0,salaried,520.0,11169.0,423701,24,0,0.7299953826221193,0.2309171352960635,1
3862,45,118841.0,salaried,833.0,17219.0,272932,24,0,0.19138456705457993,0.14489107294620543,0
3863,48,131744.0,salaried,558.0,1850.0,390700,6,0,0.24713332928507814,0.014042385231965023,1
3864,21,23724.0,salaried,581.0,3649.0,164337,12,0,0.5772529927499579,0.15381048727027483,1
3865,24,97297.0,self_employed,617.0,23128.0,277590,18,1,0.23775142090711943,0.23770517076579956,0
3866,27,140099.0,salaried,612.0,18917.0,87024,18,1,0.05176339588433893,0.1350259459382294,1
3867,29,93872.0,salaried,794.0,35074.0,184125,36,0,0.16345395858189876,0.3736364411113005,0
3868,56,85333.0,contract,775.0,45308.0,25733,36,0,0.02512998097648819,0.5309551990437462,0
3869,39,17596.0,salaried,756.0,493.0,337778,12,1,1.5996912177009925,0.028017731302568766,1
3870,21,32167.0,salaried,828.0,22084.0,463605,36,0,1.2010367768209655,0.686542108371934,1
3871,30,102844.0,contract,764.0,39701.0,133584,24,1,0.10824160864999417,0.3860312706623624,1
3872,56,104751.0,salaried,734.0,12623.0,364176,6,1,0.2897156113068133,0.12050481618313906,1
3873,29,144817.0,self_employed,550.0,,253809,36,0,0.14605156853131884,0.1958333621052777,1
3874,52,95520.0,salaried,665.0,10292.0,274041,18,0,0.23907820351758793,0.10774706867671692,0
3875,52,73326.0,salaried,730.0,12207.0,157998,24,0,0.179561137931975,0.1664757384829392,1
3876,26,92670.0,salaried,720.0,4040.0,63766,18,0,0.0573414625373188,0.04359555411675839,0
3877,58,39022.0,salaried,770.0,34544.0,135741,36,0,0.2898813489826252,0.8852442212085491,1
3878,37,99458.0,salaried,583.0,1867.0,283707,36,0,0.23771089304027831,0.018771742846226548,0
3879,30,,salaried,729.0,35502.0,101363,24,0,0.08549856944275747,0.3593465322482692,0
3880,47,125704.0,self_employed,796.0,31785.0,394147,18,0,0.2612930641294894,0.25285591548399416,0
3881,55,149598.0,self_employed,721.0,,361571,6,1,0.20141256344781794,0.022266340459097048,1
3882,41,59361.0,salaried,653.0,49361.0,307076,6,0,0.431085505073477,0.8315392260912047,1
3883,45,53286.0,salaried,553.0,32209.0,269486,24,0,0.42144590824356615,0.6044552039935442,1
3884,48,44533.0,salaried,,44073.0,106474,36,0,0.1992417607916227,0.989670581366627,1
3885,35,142441.0,self_employed,697.0,24490.0,487414,24,0,0.2851554912794303,0.17193083452095956,0
3886,24,112079.0,salaried,772.0,37876.0,235906,18,1,0.17540157686393823,0.3379402028926025,1
3887,49,115960.0,salaried,697.0,46432.0,428802,6,1,0.3081536736805795,0.40041393583994483,1
3888,29,73465.0,salaried,627.0,13181.0,296170,36,0,0.3359536287120851,0.1794187708432587,1
3889,47,38395.0,contract,591.0,40890.0,186460,18,0,0.40469679211702914,1.0649824195858837,0
3890,46,119162.0,salaried,508.0,12261.0,424670,6,0,0.2969836581012963,0.10289353988687669,0
3891,39,145704.0,salaried,726.0,31435.0,141857,6,0,0.08113309632313916,0.2157456212595399,0
3892,48,90937.0,salaried,545.0,30090.0,225941,12,0,0.20704901928441302,0.33088841725590246,1
3893,37,144647.0,self_employed,633.0,31568.0,57171,36,0,0.03293708130828846,0.2182416503626069,0
3894,40,135650.0,self_employed,515.0,4770.0,41043,24,1,0.025213785477331368,0.03516402506450424,1
3895,60,145744.0,self_employed,714.0,36968.0,37422,12,0,0.021397107256559446,0.2536502360302997,0
3896,59,106512.0,self_employed,611.0,9339.0,174023,6,0,0.13615289044113965,0.08768026137899955,1
3897,43,82009.0,salaried,842.0,44741.0,48443,36,1,0.04922528828136749,0.5455620724554622,1
3898,52,47548.0,salaried,656.0,31842.0,424958,36,0,0.7447877232831385,0.6696811642971313,1
3899,53,,self_employed,817.0,47109.0,49791,12,0,0.12433699919091426,1.4116748074675616,1
3900,25,120977.0,salaried,795.0,25866.0,409729,18,0,0.28223615508182,0.21380923646643576,0
3901,54,29281.0,salaried,697.0,,364118,18,0,1.0362749450724589,1.5313001605136436,1
3902,60,115020.0,self_employed,557.0,35468.0,77265,24,0,0.05597939488784559,0.30836376282385675,0
3903,31,122508.0,self_employed,577.0,48045.0,45877,36,1,0.031206805541951002,0.39217846997747086,1
3904,23,81846.0,contract,741.0,25249.0,131004,12,0,0.13338464921926546,0.30849400092857315,1
3905,53,109682.0,contract,598.0,29890.0,453396,6,0,0.34447767181488304,0.27251508907569155,0
3906,31,44312.0,salaried,505.0,43935.0,163175,18,0,0.30686759041944994,0.9914921465968587,1
3907,36,129186.0,contract,778.0,43331.0,387573,12,0,0.2500096759710805,0.3354156023098478,0
3908,38,19257.0,salaried,817.0,5184.0,89003,24,0,0.385154316179398,0.2692008100950304,1
3909,50,41558.0,self_employed,,37064.0,283638,24,0,0.5687593243178208,0.8918619760334954,1
3910,30,58188.0,salaried,772.0,24432.0,319045,36,0,0.456916947366009,0.4198803877088059,1
3911,38,48236.0,salaried,583.0,15366.0,220311,24,0,0.38061302761423005,0.3185587527987395,1
3912,58,60076.0,contract,611.0,31962.0,106785,24,0,0.14812487515813302,0.5320261002729876,1
3913,39,63402.0,salaried,697.0,42447.0,461483,18,0,0.6065568383752352,0.6694899214535819,1
3914,56,109467.0,self_employed,527.0,9159.0,69334,18,0,0.05278150797348364,0.0836690509468607,1
3915,33,95337.0,salaried,640.0,3012.0,316148,24,0,0.2763425182947509,0.03159319047169514,1
3916,23,130827.0,salaried,672.0,18736.0,425643,36,0,0.271123315523554,0.14321202809817546,0
3917,30,89264.0,salaried,519.0,4409.0,192652,18,0,0.17985227340622573,0.049392812331959135,0
3918,58,32335.0,salaried,616.0,23005.0,68606,18,0,0.17681047368692335,0.7114581722591619,0
3919,21,58773.0,salaried,553.0,35611.0,341032,24,1,0.48354403098928644,0.6059074745206132,1
3920,47,43570.0,salaried,,32154.0,253503,36,0,0.48485770025246727,0.7379848519623594,0
3921,28,102995.0,self_employed,608.0,49649.0,85770,24,1,0.06939657264915773,0.48205252682169036,1
3922,37,,salaried,730.0,46613.0,20072,6,0,0.030052583036879993,0.8374896690502713,1
3923,29,135640.0,salaried,819.0,32349.0,376823,6,0,0.23150926472033814,0.23849159539958714,0
3924,26,87613.0,contract,807.0,11620.0,304295,36,0,0.28943098246455057,0.13262871948226862,1
3925,45,73194.0,salaried,728.0,34673.0,480541,6,0,0.5471088249492218,0.4737136923791568,0
3926,59,126872.0,salaried,798.0,32477.0,77971,36,0,0.05121369043865733,0.2559824074657923,0
3927,48,123558.0,self_employed,,15372.0,450007,6,0,0.30350591085428164,0.12441120769193416,0
3928,53,83582.0,self_employed,773.0,14741.0,274545,12,0,0.2737281950659233,0.17636572467756215,0
3929,57,64456.0,self_employed,727.0,,211082,18,1,0.27290192793016427,0.47576641429812583,1
3930,29,70491.0,contract,839.0,34308.0,490756,24,0,0.5801638979917058,0.4867004298421075,1
3931,38,23043.0,salaried,809.0,23573.0,30531,36,0,0.11041314065008896,1.0230004773683983,1
3932,41,118212.0,contract,815.0,18382.0,444564,6,0,0.313394579230535,0.15550028761885426,0
3933,22,83340.0,contract,570.0,,132548,12,0,0.13253739700823933,0.37933765298776095,1
3934,58,46174.0,self_employed,727.0,17716.0,359231,6,0,0.6483284243658047,0.3836791267813055,1
3935,60,97632.0,salaried,612.0,19750.0,448244,12,0,0.3825965530427182,0.2022902327105867,1
3936,56,103768.0,self_employed,792.0,,319174,24,0,0.2563201886259091,0.0940945185413615,1
3937,57,140775.0,salaried,804.0,14366.0,51792,18,1,0.03065885277925768,0.10204936956135678,1
3938,35,123177.0,self_employed,790.0,7229.0,420604,18,0,0.28455258151548857,0.05868790439773659,0
3939,48,40909.0,salaried,604.0,5340.0,468913,12,0,0.9551952708043054,0.13053362340805202,1
3940,38,59158.0,self_employed,790.0,40294.0,60224,6,0,0.08483496174087472,0.6811251225531627,1
3941,54,139296.0,salaried,,28240.0,329103,18,0,0.1968846915920055,0.2027337468412589,0
3942,42,74331.0,salaried,664.0,3454.0,45544,6,0,0.051059898741216095,0.04646782634432471,1
3943,31,102367.0,self_employed,559.0,,390667,36,0,0.3180281080165809,0.03727763830140573,0
3944,33,80382.0,salaried,811.0,5637.0,454354,6,0,0.47103621872226786,0.07012764051653356,1
3945,24,89319.0,self_employed,605.0,46696.0,173770,36,0,0.16212489317315837,0.522800300048142,0
3946,42,26170.0,salaried,610.0,34128.0,124421,36,0,0.3961947522608585,1.304088651127245,1
3947,27,,self_employed,588.0,5974.0,480803,18,0,0.29689753887802084,0.04426759143991938,0
3948,44,95145.0,salaried,767.0,49715.0,368495,36,0,0.32274861176800324,0.5225182616007147,1
3949,24,120626.0,salaried,729.0,39069.0,470754,6,0,0.3252159567589077,0.3238853978412614,0
3950,48,31208.0,salaried,826.0,22540.0,198119,24,0,0.5290283474322823,0.7222507049474494,1
3951,35,29990.0,self_employed,570.0,13497.0,392175,6,0,1.0897382460820273,0.45005001667222405,1
3952,21,144327.0,self_employed,618.0,49885.0,383388,12,0,0.22136537169067466,0.3456387231772295,0
3953,23,94314.0,salaried,850.0,25328.0,358689,12,0,0.3169280276523104,0.2685497381088704,1
3954,34,41862.0,salaried,,45203.0,154700,6,0,0.307956300861561,1.0798098514165593,1
3955,58,108949.0,salaried,602.0,46981.0,453618,12,0,0.34696509375946544,0.4312201121625715,0
3956,21,145223.0,contract,,29692.0,193263,24,0,0.11090013289905869,0.20445797153343478,1
3957,58,18956.0,self_employed,522.0,19358.0,253074,12,0,1.11255011605824,1.0212070056974045,1
3958,58,103789.0,salaried,,39482.0,316871,18,0,0.25441922233248865,0.3804064014490938,1
3959,41,,salaried,,3986.0,316438,24,0,0.25246128168551124,0.03816143454825708,1
3960,49,132782.0,salaried,763.0,43675.0,44223,18,0,0.027754138362127395,0.32892259493003567,1
3961,25,17365.0,self_employed,784.0,1785.0,178720,18,0,0.857663883290143,0.10279297437374028,1
3962,30,87204.0,salaried,670.0,16268.0,378384,24,0,0.36158891793954406,0.18655107563873216,1
3963,48,72072.0,self_employed,808.0,14845.0,223537,18,0,0.25846491471491473,0.20597458097458096,1
3964,41,67499.0,salaried,720.0,19017.0,215046,12,0,0.2654928221158832,0.2817375072223292,1
3965,27,84211.0,salaried,523.0,39848.0,23519,6,0,0.023273879501094472,0.4731923382930971,0
3966,23,100220.0,salaried,701.0,40582.0,103615,24,0,0.08615628949644116,0.40492915585711436,0
3967,40,108847.0,self_employed,623.0,14033.0,42280,6,0,0.03236959524225136,0.12892408610251085,0
3968,39,124459.0,contract,641.0,42765.0,372054,24,0,0.2491141661109281,0.3436071316658498,1
3969,55,92755.0,salaried,551.0,11555.0,468834,24,1,0.4212117945124252,0.12457549458250229,1
3970,24,,salaried,569.0,28935.0,197911,18,0,0.19684880385440165,0.3453564565604001,0
3971,25,142851.0,salaried,759.0,23819.0,327223,6,0,0.1908882915298691,0.16674016982730258,0
3972,21,21472.0,self_employed,685.0,49063.0,151448,12,0,0.5877732240437158,2.284975782414307,1
3973,24,118152.0,self_employed,706.0,27631.0,151850,6,0,0.1071007402893448,0.23385977385063308,0
3974,32,22008.0,salaried,,41175.0,123579,24,0,0.46793211559432935,1.8709105779716466,1
3975,47,102851.0,salaried,803.0,36713.0,187183,12,0,0.1516619511072652,0.3569532624865096,0
3976,43,95799.0,self_employed,538.0,28902.0,231036,18,0,0.2009728702804831,0.3016941721729872,0
3977,45,31238.0,self_employed,847.0,,173448,12,0,0.4627056789807286,0.055221204942698,0
3978,41,32153.0,salaried,565.0,42160.0,416811,12,0,1.080280222685286,1.311230678319286,1
3979,44,74353.0,salaried,512.0,15037.0,492813,6,0,0.5523348082794238,0.2022379729129961,0
3980,45,67092.0,self_employed,693.0,17924.0,493208,24,1,0.6126016017806395,0.26715554760627197,1
3981,52,64104.0,salaried,815.0,38610.0,432099,24,0,0.5617161175589667,0.6023025084238113,1
3982,52,43887.0,salaried,787.0,,264313,24,0,0.5018817265553202,1.1316335133410804,1
3983,25,19355.0,salaried,632.0,40039.0,360867,36,0,1.5537199690002583,2.0686644277964352,1
3984,56,48701.0,salaried,694.0,46952.0,495722,18,0,0.8482406247647207,0.9640869797334757,1
3985,59,86442.0,salaried,821.0,10544.0,93025,6,1,0.08967959248204962,0.12197774230119618,1
3986,36,27279.0,contract,577.0,28408.0,406078,24,0,1.2405085719173479,1.0413871476227134,1
3987,53,135738.0,salaried,749.0,8173.0,203223,12,0,0.12476425172022573,0.060211584081097405,0
3988,41,106414.0,salaried,731.0,46992.0,445393,36,0,0.34878947632203783,0.44159603059747776,1
3989,29,43390.0,salaried,679.0,38856.0,379106,18,0,0.7280978720135208,0.8955058769301683,1
3990,26,,salaried,676.0,45406.0,223352,24,0,0.1915395750578001,0.46726490625064315,1
3991,55,19787.0,self_employed,528.0,33570.0,225409,36,1,0.9493143646501913,1.6965684540354777,1
3992,59,58724.0,contract,665.0,45506.0,210592,18,0,0.2988443112412869,0.774913153054969,1
3993,42,25663.0,salaried,825.0,5388.0,489444,12,0,1.5893309433815221,0.20995207107508865,1
3994,25,148107.0,contract,725.0,23923.0,78150,36,1,0.043971588108597165,0.16152511360030247,1
3995,43,,salaried,635.0,31781.0,104403,6,0,0.07547648584639675,0.27570681264151436,0
3996,37,82388.0,salaried,686.0,48973.0,66686,18,0,0.067451166027415,0.5944190901587609,1
3997,32,67335.0,salaried,554.0,33669.0,337091,36,0,0.41718150540828197,0.5000222766763199,1
3998,43,58315.0,salaried,501.0,6876.0,444442,36,1,0.6351167509788791,0.11791134356512047,1
3999,36,,salaried,818.0,20542.0,345570,18,0,0.24013525458214507,0.17129467487200015,0
4000,23,61627.0,salaried,516.0,18172.0,273669,36,0,0.3700610122186704,0.29487075470167295,1
4001,50,64334.0,salaried,558.0,20984.0,399531,36,1,0.5175218391519258,0.3261727857742407,1
4002,42,80700.0,salaried,587.0,31664.0,60252,18,0,0.062218091697645604,0.392366790582404,1
4003,29,54726.0,salaried,722.0,43272.0,429039,12,0,0.6533137813836202,0.7907027738186603,1
4004,49,45694.0,salaried,771.0,1699.0,45927,6,0,0.0837582614785311,0.037182124567776954,0
4005,57,78545.0,self_employed,557.0,11342.0,281002,18,0,0.2981327052432788,0.14440129861862627,0
4006,43,21033.0,self_employed,,5749.0,216716,24,0,0.858634843658378,0.2733323824466315,1
4007,33,77461.0,salaried,549.0,35761.0,176173,36,0,0.18952870907080122,0.46166457959489293,1
4008,52,17665.0,salaried,712.0,10734.0,87034,6,0,0.41057646947825266,0.6076422303990943,1
4009,43,42025.0,self_employed,729.0,1594.0,402929,6,0,0.7989867142573864,0.037929803688280785,1
4010,37,92661.0,salaried,653.0,19825.0,258517,18,0,0.23249353377724538,0.21395193231240758,1
4011,60,135473.0,self_employed,,15238.0,116647,24,0,0.07175292001604255,0.11247997756010422,0
4012,41,35998.0,salaried,545.0,45819.0,198848,24,0,0.4603218697335037,1.2728207122617923,1
4013,22,76248.0,salaried,805.0,28248.0,70819,12,0,0.07739984436750254,0.37047529115517785,1
4014,57,119493.0,salaried,617.0,40676.0,72336,24,0,0.05044646966767928,0.3404048772731457,1
4015,26,38057.0,contract,675.0,2902.0,273213,18,0,0.598253934887143,0.07625403999264262,1
4016,38,94244.0,contract,567.0,47434.0,471165,6,0,0.41661803403930225,0.5033105555791351,1
4017,50,112031.0,contract,750.0,48567.0,472184,6,0,0.3512301654601554,0.433513938106417,1
4018,42,127713.0,salaried,729.0,7405.0,385365,24,0,0.25145247547234817,0.05798156804710562,1
4019,53,120887.0,self_employed,699.0,39815.0,330917,36,0,0.22811730514171638,0.32935716826457767,0
4020,50,82173.0,salaried,645.0,18723.0,224036,12,0,0.22719952620284847,0.22784856339673615,1
4021,37,53734.0,self_employed,550.0,4521.0,108781,24,0,0.16870293172541284,0.08413667324226747,0
4022,52,77072.0,salaried,685.0,,204626,18,1,0.2212498270015916,0.561838281087814,1
4023,34,109194.0,self_employed,819.0,37696.0,49581,12,0,0.037838617506456396,0.34522043335714414,0
4024,30,128272.0,contract,698.0,49651.0,381505,24,0,0.2478489719762172,0.3870759012099289,0
4025,56,82902.0,salaried,644.0,20011.0,108232,12,0,0.1087951235595442,0.24138139007502835,1
4026,54,137247.0,salaried,558.0,9036.0,430968,36,0,0.2616742078151071,0.06583750464491027,0
4027,29,,salaried,694.0,44623.0,44486,18,0,0.051517762429531634,0.6201170110757515,1
4028,48,111623.0,salaried,642.0,48813.0,493619,24,0,0.3685164945097934,0.43730234808238444,1
4029,31,146438.0,salaried,722.0,9252.0,140426,6,0,0.07991209021337813,0.06318032204755596,0
4030,34,63415.0,self_employed,,,259239,18,0,0.34066466924229283,0.6682961444453205,1
4031,59,139716.0,salaried,525.0,31115.0,335929,36,0,0.20036419116875184,0.22270176644049358,1
4032,39,136209.0,salaried,513.0,13878.0,363285,36,1,0.22225954232099202,0.10188754047089399,1
4033,35,24907.0,salaried,621.0,10139.0,117620,6,0,0.3935306005005286,0.40707431645722086,1
4034,48,110825.0,salaried,764.0,27987.0,203962,18,0,0.15336641852770885,0.2525332731784345,0
4035,44,47780.0,salaried,506.0,4590.0,307647,24,1,0.5365686479698618,0.0960652992884052,1
4036,28,50085.0,salaried,718.0,36242.0,220233,6,0,0.36643206548866925,0.7236098632325048,1
4037,29,35426.0,salaried,719.0,2973.0,133329,24,0,0.3136326426918083,0.0839214136509908,1
4038,53,22485.0,salaried,682.0,37813.0,172656,12,0,0.6398932621747832,1.6816989103847009,1
4039,53,64527.0,self_employed,607.0,17422.0,465104,24,0,0.6006581224397023,0.2699955057572799,1
4040,39,139604.0,salaried,846.0,46109.0,454880,12,0,0.27152994661088986,0.3302842325434801,0
4041,23,106005.0,contract,623.0,15388.0,280286,24,1,0.2203402355234816,0.14516296401113155,1
4042,30,73528.0,self_employed,669.0,18171.0,339770,12,0,0.38508006020382257,0.24713034490262212,1
4043,60,135631.0,salaried,756.0,14495.0,163093,18,0,0.10020631959753547,0.10687084810994536,0
4044,21,42799.0,salaried,508.0,47773.0,236675,36,0,0.4608265769449442,1.1162176686371177,1
4045,49,109817.0,salaried,779.0,28943.0,397802,18,0,0.30186734901396567,0.2635566442354098,0
4046,54,,self_employed,624.0,41379.0,278024,6,0,0.31625261625261625,0.5648239148239148,1
4047,33,27943.0,salaried,661.0,14335.0,233480,18,0,0.6962984170155913,0.5130086247002827,1
4048,21,136401.0,self_employed,535.0,20968.0,424514,18,1,0.2593541591826062,0.15372321317292395,0
4049,54,42371.0,salaried,503.0,22703.0,174917,36,0,0.34401870776395804,0.5358145901678034,1
4050,49,113746.0,salaried,586.0,36070.0,80197,18,0,0.05875444704282642,0.3171100522216166,1
4051,33,116248.0,salaried,763.0,33563.0,128585,6,1,0.09217721308466956,0.2887189457022917,1
4052,49,40727.0,salaried,590.0,38205.0,487113,18,0,0.9967036609620153,0.9380754781840057,1
4053,59,129000.0,salaried,794.0,19193.0,64976,18,0,0.04197416020671835,0.1487829457364341,0
4054,44,78969.0,salaried,557.0,16850.0,92686,18,0,0.09780842271439848,0.21337486861933164,1
4055,46,83531.0,self_employed,639.0,12727.0,324696,18,0,0.32392764362931126,0.1523625959224719,0
4056,37,54097.0,self_employed,671.0,15415.0,459139,36,0,0.7072773598043022,0.2849511063460081,1
4057,27,65859.0,salaried,759.0,49424.0,454741,36,0,0.5753971869195301,0.7504517226195356,1
4058,33,71790.0,salaried,524.0,10941.0,324521,6,0,0.3767017226168919,0.15240284162139572,1
4059,25,80696.0,salaried,697.0,15218.0,322267,6,0,0.3327994365685205,0.18858431644691187,0
4060,46,30648.0,self_employed,566.0,36257.0,113479,6,0,0.3085546637083442,1.1830135734795093,1
4061,23,76779.0,salaried,617.0,49120.0,372640,18,0,0.4044508698124921,0.6397582672345302,1
4062,27,121371.0,salaried,779.0,28444.0,198039,24,0,0.13597358512329963,0.23435581811141046,0
4063,59,51672.0,salaried,505.0,3651.0,292981,18,0,0.4725012256799298,0.0706572224802601,1
4064,21,84109.0,salaried,596.0,23519.0,301663,24,1,0.2988810155076547,0.2796252481898489,0
4065,37,49593.0,contract,571.0,38154.0,368240,6,0,0.6187701221274508,0.7693424475228359,1
4066,45,24815.0,self_employed,757.0,24281.0,305451,18,0,1.0257606286520249,0.9784807576062865,1
4067,23,36302.0,salaried,537.0,19793.0,495115,6,1,1.1365650193745065,0.545231667676712,1
4068,35,100140.0,self_employed,795.0,34687.0,39640,36,1,0.032987151321483256,0.3463850609147194,1
4069,49,88356.0,contract,555.0,19316.0,116716,6,0,0.11008118671435255,0.21861560052514825,1
4070,52,64282.0,salaried,602.0,8379.0,174968,18,0,0.2268234757267457,0.130347531190691,1
4071,46,143451.0,self_employed,602.0,46554.0,83001,36,0,0.048216812709566334,0.3245289332245854,1
4072,36,136347.0,salaried,715.0,,76615,36,0,0.04682599054862471,0.0015181852185966688,0
4073,45,38814.0,self_employed,520.0,73.0,134541,24,0,0.28885840160766735,0.0018807646725408358,1
4074,48,96673.0,salaried,614.0,24427.0,293776,12,0,0.2532385809205604,0.2526765487778387,1
4075,29,66940.0,contract,709.0,47777.0,108362,36,0,0.1348994124091226,0.7137287122796534,0
4076,21,101796.0,salaried,790.0,40329.0,303360,12,1,0.24833981688867932,0.3961747023458682,1
4077,49,51476.0,self_employed,702.0,10811.0,278887,6,0,0.45148386303002047,0.21002020359002255,1
4078,42,147841.0,salaried,822.0,9241.0,423340,6,0,0.23862347612186965,0.06250634127204226,0
4079,36,57278.0,salaried,687.0,4969.0,47737,36,0,0.069452203871178,0.0867523307378051,0
4080,27,30634.0,contract,650.0,40472.0,181207,24,0,0.4929354094579008,1.3211464385976366,1
4081,34,141259.0,self_employed,690.0,5889.0,219184,6,0,0.12930385556554508,0.04168937908381059,0
4082,49,67196.0,salaried,713.0,26457.0,278135,12,0,0.34493000575431076,0.3937287933805584,0
4083,39,113679.0,salaried,541.0,40787.0,54839,36,0,0.04020018355779578,0.35879098162369477,0
4084,39,145861.0,salaried,693.0,8706.0,143211,36,0,0.08181933484618918,0.05968696224487697,0
4085,22,34420.0,salaried,749.0,38687.0,281854,24,0,0.6823891148557041,1.1239686228936665,1
4086,35,21218.0,self_employed,580.0,11520.0,170585,36,0,0.6699696798315895,0.5429352436610425,1
4087,23,139283.0,salaried,540.0,279.0,457225,18,0,0.2735587496918743,0.0020031159581571333,0
4088,31,79057.0,salaried,,27562.0,417500,12,0,0.44008331541377316,0.34863452951667784,1
4089,50,93609.0,self_employed,508.0,25131.0,56303,18,0,0.05012249534410865,0.26846777553440376,1
4090,60,138108.0,salaried,812.0,40229.0,321277,18,1,0.1938561367432251,0.29128652938280186,1
4091,38,25046.0,salaried,623.0,27955.0,232891,12,0,0.7748775586254625,1.1161462908248823,1
4092,22,132462.0,salaried,702.0,290.0,297442,36,0,0.18712410603292517,0.002189307122042548,0
4093,52,124345.0,contract,577.0,37648.0,282496,36,0,0.18932271770745374,0.30277051751176165,0
